date,ticker,secteur,bourse,pays,rating,anciennete,employes,prix_ouverture,prix_haut,prix_bas,prix_cloture,volume,market_cap_m,rendement_jour,rendement_log,volatilite_20j,beta,per,pbr,roe,roa,debt_equity,dividend_yield,rsi,macd,moy_mobile_50,moy_mobile_200,bollinger_width,sentiment,taux_central,inflation,vix,defaut_recent
2016-04-07,JHDW,Sante,EURONEXT,France,BBB,11.2,134,44.59,45.11,43.64,43.9,659051,284.19,-0.013994,-0.014092,0.02194,0.703,29.36,0.38,0.0563,0.0574,0.0,0.0339,27.8,-5.636,47.79,45.69,0.0535,-0.065,0.052,0.0401,22.57,0
2016-09-01,SLEI,Industrie,NASDAQ,USA,BBB,18.9,358,176.3,180.0,174.87,179.78,1525086,337.33,0.022227,0.021984,0.01662,1.123,9.21,5.81,0.0488,0.0845,1.573,0.0332,49.0,-1.055,188.41,225.46,0.023,0.031,0.0527,0.0243,12.29,0
2019-12-23,UBOI,Industrie,NYSE,Canada,A,15.2,519,57.89,58.26,57.01,57.27,1526622,473.08,-0.011896,-0.011967,0.01592,1.049,34.28,1.99,0.1122,0.0447,1.016,0.0332,30.9,-2.053,51.51,59.66,0.0503,0.727,-0.0064,0.0154,8.55,0
2015-09-29,QTEX,Energie,NYSE,France,B,11.2,89,18.03,18.3,17.8,18.25,1319562,95.22,0.011445,0.01138,0.03177,1.094,7.69,3.32,0.239,0.1066,0.151,0.0404,48.4,1.135,18.01,16.46,0.0598,0.743,0.0404,0.0421,20.34,0
2023-02-01,HTDW,Tech,NASDAQ,Allemagne,AA,7.5,214,9.96,10.11,9.58,9.6,1792980,223.66,-0.022175,-0.022425,0.02207,1.257,11.99,5.35,0.1109,0.0436,1.289,0.0117,65.4,5.034,9.67,10.93,0.0276,0.642,0.0472,0.0112,32.03,0
2018-07-27,RNUO,Tech,TSX,USA,BBB,18.7,1499,25.89,26.2,24.85,25.31,5175245,1086.83,-0.016566,-0.016705,0.01633,1.074,38.43,0.51,0.1613,0.0406,1.767,0.0548,82.9,-3.993,27.01,25.44,0.0523,-0.287,0.0075,0.0398,26.29,0
2018-10-15,KGPI,Industrie,TSX,Japon,BBB,3.9,1094,61.55,61.59,60.53,60.73,390390,2249.25,-0.009706,-0.009753,0.01128,1.058,3.9,1.24,0.1317,0.0873,0.533,0.034,56.6,-0.021,61.85,59.62,0.038,0.675,0.003,0.047,32.44,0
2016-02-21,HYGQ,Finance,NYSE,USA,BBB,18.3,1182,3.85,4.01,3.85,3.97,160691,963.61,0.028165,0.027775,0.02193,1.103,35.21,2.03,0.2962,-0.005,0.417,0.0184,39.1,-2.343,4.18,4.61,0.0239,-0.036,0.0459,0.045,17.92,0
2020-12-16,GHUT,Finance,NASDAQ,USA,BB,0.5,5512,55.31,56.45,54.97,55.97,2674956,4429.78,0.015948,0.015822,0.00936,1.441,18.92,1.82,0.0297,0.0355,1.571,0.0491,70.6,4.35,59.06,62.63,0.0295,0.023,0.0085,0.0166,17.69,0
2023-02-24,AAHW,Sante,NASDAQ,USA,A,25.3,5558,44.62,44.71,44.41,44.65,237071,4720.12,-0.00585,-0.005867,0.01693,0.822,27.05,2.35,0.0652,0.017,1.186,0.0344,53.6,3.602,44.29,53.04,0.0386,0.611,0.0446,0.0056,31.18,0
2016-02-16,VNZC,Tech,NASDAQ,USA,BB,27.8,1502,35.81,36.06,33.81,34.54,2654684,2974.8,-0.033733,-0.034316,0.03838,1.281,29.04,0.78,0.1608,0.0472,2.101,0.0148,65.2,-1.68,32.65,37.51,0.0385,0.095,0.0495,0.0409,9.82,0
2015-01-15,NEMV,Sante,NYSE,UK,BBB,38.6,2598,30.9,30.93,30.25,30.52,4862104,1427.93,-0.013252,-0.01334,0.0135,1.059,25.82,2.17,0.1494,0.0359,0.272,0.0533,86.6,-0.851,31.2,32.89,0.0493,0.806,0.019,0.0263,13.0,0
2021-02-17,BJAI,Industrie,EURONEXT,Chine,AA,13.1,39198,71.1,71.22,70.6,71.0,3840985,54676.18,0.005013,0.005,0.00595,0.981,14.38,3.4,0.1629,0.0669,0.627,0.03,39.8,-3.903,68.21,59.31,0.0438,-0.231,0.0163,0.0169,14.31,0
2020-12-29,TSGX,Consommation,NASDAQ,USA,BBB,1.1,1396,42.47,42.78,41.66,41.86,578052,1842.24,-0.014038,-0.014137,0.0115,0.812,29.02,2.4,0.1754,0.1344,1.75,0.0158,56.7,1.501,41.39,40.94,0.0543,0.196,0.0151,0.0197,19.12,0
2017-11-05,FKAV,Energie,LSE,USA,BBB,22.9,5102,42.37,43.11,41.67,42.27,3222948,4935.82,0.00289,0.002886,0.01418,1.021,5.6,3.0,0.158,-0.0595,1.22,0.0677,71.6,-2.343,44.65,38.79,0.0345,-0.006,0.0309,0.0139,25.4,0
2023-04-26,OAIA,Tech,NYSE,Allemagne,BBB,18.4,3920,162.41,164.23,161.06,163.61,315834,8015.86,0.010079,0.010028,0.03173,1.351,30.05,1.64,0.0656,0.09,0.377,0.0484,40.1,-0.213,151.82,129.5,0.0359,0.349,0.0464,0.0029,18.31,0
2018-08-23,SHSD,Finance,LSE,Chine,AA,16.7,5926,64.76,65.19,64.29,64.65,167715,4448.5,0.000895,0.000895,0.00992,1.016,12.13,5.66,-0.1311,0.0379,2.243,0.0205,72.4,-0.686,71.9,54.59,0.037,0.483,0.0057,0.0426,13.36,0
2019-11-07,MEYY,Finance,LSE,USA,B,6.4,1583,16.38,16.47,15.91,15.93,279692,2905.23,-0.031093,-0.031587,0.01544,1.049,36.45,3.91,0.1787,0.0908,0.732,0.0113,35.1,1.572,16.54,11.65,0.0668,0.63,-0.0059,0.0128,8.23,0
2022-12-27,JYSM,Finance,NASDAQ,USA,B,4.7,9958,263.58,268.92,261.7,263.45,10138836,17369.68,-0.001436,-0.001437,0.0186,1.244,40.72,2.83,0.2672,0.0541,0.825,0.0538,50.6,3.72,262.32,259.43,0.0464,0.022,0.0515,0.0104,27.78,0
2016-06-22,OXJS,Tech,EURONEXT,USA,AA,30.8,1355,46.1,46.94,44.97,45.2,1135159,1988.39,-0.016453,-0.01659,0.01992,1.279,45.35,2.11,0.1269,0.0599,1.028,0.0303,33.2,-3.396,45.41,46.89,0.0476,0.57,0.0517,0.0268,28.91,0
2019-03-15,TWUZ,Sante,NASDAQ,USA,BBB,21.1,3990,34.66,34.85,33.22,33.43,578022,3330.37,-0.034001,-0.034593,0.00955,0.66,20.45,6.49,0.1009,0.0609,1.671,0.0347,78.1,3.844,33.64,31.08,0.0499,0.24,-0.0081,0.0399,22.2,0
2019-04-02,DREG,Finance,NYSE,Chine,BBB,19.3,3222,78.07,78.09,75.65,77.48,7517740,3268.23,-0.009291,-0.009335,0.00902,0.942,41.77,1.36,0.2483,0.0559,0.821,0.0169,55.5,6.476,71.45,78.67,0.0295,-0.47,-0.0043,0.043,24.46,0
2021-10-05,GWIW,Energie,NASDAQ,USA,BBB,19.5,10380,196.37,204.89,194.91,203.28,2912139,16533.04,0.037985,0.037282,0.01682,0.999,11.01,1.11,0.0988,-0.0246,0.461,0.0655,56.4,1.658,213.45,199.94,0.0843,-0.303,0.0353,0.0415,18.86,0
2018-01-08,JNCF,Finance,NASDAQ,Allemagne,A,3.4,758,49.33,49.65,49.04,49.58,1550701,876.96,-0.001157,-0.001158,0.02182,1.166,24.92,1.22,0.1575,0.1264,1.216,0.0555,10.1,1.825,47.68,47.48,0.0462,0.621,0.0256,0.0279,23.23,0
2019-12-08,YZAD,Energie,NASDAQ,USA,AA,5.7,674,34.17,34.86,34.16,34.72,279644,658.68,0.013826,0.013731,0.00891,1.14,13.69,0.84,0.1824,-0.0301,0.745,0.0147,69.5,0.596,36.32,32.09,0.0444,0.411,-0.0104,0.0165,17.15,0
2018-05-16,TWSJ,Consommation,NYSE,USA,BB,20.5,1242,30.83,30.92,30.59,30.64,3377756,1994.8,-0.003462,-0.003468,0.01041,0.878,15.71,4.02,0.1334,0.0686,0.919,0.0189,37.8,0.534,29.94,25.08,0.0286,-0.236,0.0172,0.0372,11.63,0
2023-10-02,JDDX,Tech,LSE,UK,BB,32.7,10472,227.09,235.19,225.92,231.83,632882,8380.81,0.008944,0.008904,0.02927,1.468,22.09,1.69,0.0713,0.0299,0.06,0.0184,51.7,-0.806,235.09,224.05,0.0003,-0.512,0.0395,0.0067,26.9,0
2022-02-28,CZPU,Energie,TSX,Japon,BBB,10.6,7375,258.12,263.27,256.82,261.09,344255,7996.59,0.002536,0.002533,0.05054,1.0,6.29,1.72,0.1878,0.1142,0.533,0.0023,49.7,-1.045,260.06,263.68,0.0662,-0.119,0.0413,0.0492,28.07,0
2015-10-20,WRHC,Sante,EURONEXT,USA,B,8.7,489,10.08,10.22,10.03,10.22,13007445,681.1,0.009042,0.009001,0.01604,0.708,26.55,0.3,0.1123,0.0551,1.822,0.0411,22.1,-3.221,10.74,8.5,0.0478,0.203,0.0416,0.0386,15.62,0
2021-11-29,NKUE,Sante,EURONEXT,Japon,BB,23.8,4026,10.06,10.1,9.78,9.83,1530565,5686.88,-0.017267,-0.017418,0.01547,0.821,41.92,4.45,0.093,0.0481,0.846,0.0505,44.8,-1.006,10.13,8.99,0.0464,0.013,0.0395,0.0486,17.74,0
2022-10-21,SNFL,Industrie,EURONEXT,USA,B,25.3,324,57.83,58.23,55.39,55.83,621421,477.7,-0.028075,-0.028477,0.01141,0.955,47.51,3.19,0.123,0.1213,0.629,0.0026,56.8,-0.002,60.99,58.16,0.0715,-0.411,0.0463,0.0204,17.39,0
2022-06-17,UCGF,Consommation,NYSE,USA,CCC,2.2,2562,29.7,29.96,29.51,29.84,1567959,2745.36,1e-05,1e-05,0.01056,0.364,45.96,4.85,0.2048,0.0376,2.678,0.0303,62.6,-4.619,30.14,35.48,0.0528,-0.407,0.048,0.0386,3.07,0
2019-09-25,OXAP,Consommation,NYSE,France,B,8.9,3048,47.78,47.87,47.32,47.51,931159,2904.33,-0.004555,-0.004565,0.01723,0.935,9.56,3.5,-0.0374,0.1468,0.516,0.0027,59.8,0.168,46.13,47.76,0.0338,0.429,-0.0101,0.0256,18.88,0
2023-06-21,RNTI,Industrie,NYSE,USA,BBB,0.5,1642,28.99,29.07,28.67,28.93,2186143,1051.15,-0.010744,-0.010802,0.01983,0.847,21.72,1.8,0.0668,0.0627,1.491,0.0203,57.7,3.852,31.15,28.39,0.0714,0.408,0.0416,0.011,12.54,0
2015-04-06,CUBM,Industrie,NYSE,UK,A,13.7,484,59.79,60.24,59.55,59.62,3233470,795.19,0.004038,0.00403,0.02252,0.909,10.9,1.12,0.2306,0.0783,1.491,0.0555,45.6,-4.538,59.75,65.51,0.0463,0.502,0.0299,0.0347,29.15,0
2020-06-23,SDVC,Consommation,NYSE,USA,BB,7.7,3861,38.57,38.7,36.96,37.21,1309136,4350.77,-0.031576,-0.032085,0.01252,0.688,33.99,1.74,0.0204,0.0706,0.714,0.0022,49.8,-1.686,34.6,36.7,0.0295,-0.061,0.0011,0.0022,18.03,0
2022-12-21,OABO,Sante,NYSE,Japon,BBB,1.2,8561,45.31,45.61,44.18,44.56,1211067,7000.97,-0.010495,-0.01055,0.02065,1.045,12.7,5.52,0.1395,0.1106,1.754,0.0344,36.3,-2.673,47.17,41.01,0.0435,-0.426,0.0483,0.0172,27.25,0
2022-02-25,ENPH,Consommation,NASDAQ,UK,BB,30.8,606,31.62,31.76,31.02,31.44,2761877,512.58,-0.005536,-0.005552,0.01435,0.787,39.28,0.3,0.0485,0.1014,2.396,0.0012,74.3,1.197,30.48,29.7,0.047,0.202,0.046,0.0452,16.32,0
2016-12-11,AATQ,Finance,NYSE,Allemagne,BBB,8.5,643,57.68,57.82,56.85,57.36,6091889,260.75,-0.002533,-0.002536,0.02867,0.971,17.03,0.47,0.3152,-0.0127,0.979,0.056,55.8,-1.054,64.95,59.23,0.0379,0.56,0.047,0.0098,18.42,0
2022-06-29,SNWL,Industrie,LSE,Japon,A,11.3,23866,77.73,77.94,76.63,77.31,8658784,16840.62,-0.007412,-0.007439,0.01973,0.883,3.0,0.55,0.1956,0.0694,2.467,0.0267,35.0,-0.551,75.4,80.9,0.0278,0.054,0.049,0.0389,27.25,0
2023-01-17,FWLT,Tech,TSX,USA,BBB,9.2,756,67.99,68.92,66.38,68.9,2221147,533.64,0.009418,0.009374,0.03058,1.213,38.35,2.23,0.1296,0.0347,0.204,0.0316,44.7,-0.106,70.59,82.48,0.0391,-0.072,0.0504,0.014,29.08,0
2020-02-16,QTYG,Finance,NYSE,Allemagne,BB,17.7,3673,29.4,29.55,29.13,29.31,1844463,2602.06,-0.003985,-0.003993,0.0236,1.292,9.68,2.26,0.2742,0.1249,0.586,0.0209,42.2,2.392,30.41,27.84,0.0258,0.119,-0.005,0.0059,19.27,0
2017-05-11,VMIR,Tech,NYSE,USA,CCC,10.4,2340,71.89,72.09,68.4,69.14,28919122,1110.58,-0.03019,-0.030655,0.02923,1.334,6.75,1.57,-0.019,0.0426,0.413,0.0556,97.2,0.429,66.69,60.15,0.0753,-0.089,0.0417,0.01,31.11,0
2021-03-24,YEJK,Consommation,NYSE,USA,BBB,22.3,1889,109.07,110.5,108.67,109.48,1691121,1893.03,0.002208,0.002206,0.00793,0.605,30.16,3.3,0.242,0.1188,1.313,0.0232,68.6,1.373,104.56,122.23,0.068,-0.609,0.0185,0.0246,14.46,0
2020-05-02,YNTB,Energie,NYSE,USA,BBB,23.9,388,22.2,22.44,22.14,22.22,177327,400.72,0.0065,0.006479,0.02542,0.792,3.58,0.3,0.0579,0.1129,2.751,0.0215,32.5,-1.264,21.17,20.93,0.0692,0.009,-0.0034,0.006,10.58,0
2017-02-22,NIBT,Consommation,NASDAQ,France,BBB,19.2,1328,130.45,130.65,130.38,130.4,4308960,1566.91,0.00015,0.00015,0.01831,0.736,29.0,2.68,0.0405,0.0567,0.614,0.0284,50.5,-2.314,141.68,118.76,0.0327,0.058,0.0449,0.008,7.07,0
2020-07-05,YFZZ,Energie,LSE,Allemagne,A,26.3,10340,119.23,120.64,118.38,118.39,13156621,12528.68,0.001376,0.001375,0.02071,0.952,9.83,0.48,0.1903,0.1312,2.028,0.0303,34.1,1.451,120.83,116.09,0.0491,0.689,-0.0017,0.0075,25.11,0
2016-08-26,SFUD,Energie,NASDAQ,USA,BB,32.6,26846,66.93,68.96,66.32,68.17,535041,35646.72,0.013148,0.013062,0.03393,1.016,37.32,3.24,0.1801,0.0379,1.246,0.0193,29.2,1.794,71.52,82.91,0.0629,0.185,0.0471,0.0207,28.06,0
2023-10-04,PWXB,Industrie,LSE,USA,BB,2.7,3283,39.22,40.05,39.16,39.87,272413,1127.43,0.023557,0.023284,0.02575,0.955,16.9,2.88,0.1256,0.0093,1.248,0.0011,56.5,1.067,37.22,37.03,0.0512,0.87,0.0387,0.0073,19.73,0
2020-07-05,XWQK,Energie,TSX,France,BB,21.6,856,20.78,21.23,20.67,21.18,1286725,1311.95,0.014338,0.014237,0.03046,0.979,34.83,2.46,0.1528,0.0907,0.948,0.0058,53.9,-4.566,22.39,18.09,0.0657,-0.077,0.0006,0.0068,18.03,0
2019-09-14,UVDV,Sante,NYSE,USA,AA,28.4,787,53.35,55.41,53.08,55.28,757931,1106.25,0.026648,0.0263,0.01437,0.799,29.32,0.31,0.2773,0.0819,1.058,0.0084,16.7,-0.906,56.14,51.88,0.0672,0.495,-0.0107,0.0229,16.1,0
2016-05-04,LOXB,Industrie,NASDAQ,Chine,A,3.8,3403,196.53,198.72,194.12,195.45,1319898,4045.07,-0.008292,-0.008327,0.03061,0.78,15.94,5.28,0.2376,0.0554,0.609,0.0395,58.3,-0.528,190.93,183.8,0.0311,0.669,0.0502,0.0345,15.2,0
2020-01-16,BMTB,Tech,NYSE,UK,A,28.0,3235,41.06,41.92,40.62,40.99,1779369,2731.98,4.1e-05,4.1e-05,0.02594,1.505,21.69,1.68,0.1356,0.0019,1.656,0.0015,52.9,-0.217,37.96,42.24,0.0529,-0.424,-0.0059,0.0092,17.67,0
2020-09-30,GBPS,Energie,EURONEXT,Allemagne,CCC,4.9,13210,86.21,90.16,86.14,88.99,2921832,6341.07,0.025248,0.024935,0.03749,1.001,18.66,2.51,0.0452,0.0732,0.705,0.0059,66.1,0.581,94.61,90.71,0.0326,0.315,0.0075,0.014,15.02,0
2022-11-19,CJRB,Tech,NYSE,Canada,A,31.1,1851,78.03,78.05,77.57,77.98,16608,1287.21,0.005669,0.005653,0.03537,1.411,20.79,1.61,0.0878,0.0597,0.342,0.0158,37.2,0.392,75.3,78.02,0.0296,-0.294,0.0482,0.0205,18.62,0
2022-12-06,GLKU,Energie,NYSE,UK,BBB,8.0,425,91.87,94.48,90.9,94.04,3447065,484.47,0.020692,0.020481,0.02269,1.298,22.84,2.57,0.1902,0.0902,1.986,0.032,57.0,0.552,103.63,96.08,0.0077,-0.272,0.0513,0.0133,18.62,0
2022-03-05,SYKH,Consommation,NYSE,USA,AA,3.8,6818,317.62,319.9,310.22,310.86,243088,10163.6,-0.023534,-0.023816,0.01115,0.792,15.8,0.3,0.0441,0.0195,0.017,0.031,34.7,1.67,326.86,334.29,0.0122,-0.346,0.0423,0.0427,8.03,0
2020-12-05,UVKQ,Tech,LSE,UK,BBB,13.2,5316,67.7,67.78,67.07,67.74,217655,3733.41,-0.008293,-0.008328,0.03006,1.246,40.64,4.89,0.2845,0.0498,1.167,0.0498,0.0,-0.855,70.76,68.26,0.0591,-0.565,0.0123,0.0131,24.33,0
2018-01-26,HATP,Tech,NASDAQ,Allemagne,AA,12.3,7567,108.57,109.08,107.91,108.38,152365,8179.73,-0.012428,-0.012506,0.03312,1.165,3.0,3.86,0.18,-0.0277,0.972,0.047,40.0,-4.025,105.41,115.84,0.0567,0.505,0.0224,0.0239,16.14,0
2017-12-05,BBRW,Consommation,LSE,France,A,29.7,78,8.13,8.25,8.08,8.25,717432,58.1,0.018676,0.018504,0.0108,0.724,13.36,1.39,0.1102,0.0427,0.525,0.0082,54.6,-1.125,8.33,7.53,0.0357,-0.333,0.027,0.0213,27.21,0
2021-12-22,HLWU,Consommation,NYSE,UK,BBB,38.0,1314,186.77,187.53,185.28,186.0,6209071,787.75,0.001297,0.001296,0.01614,0.809,37.95,3.01,0.0441,0.0753,1.557,0.0026,40.4,-0.654,192.92,224.16,0.0343,0.277,0.0359,0.0488,8.72,0
2022-12-26,LVDK,Energie,NYSE,Japon,A,15.2,2700,66.35,66.4,64.5,64.56,310153,3801.65,-0.029841,-0.030296,0.02961,1.165,3.0,2.03,0.0533,0.0157,0.024,0.0344,59.4,-1.281,66.53,64.08,0.032,-0.225,0.0485,0.0191,7.77,0
2015-08-16,ZGCI,Finance,NYSE,USA,B,7.4,955,39.27,39.44,38.13,38.77,2295298,1283.88,-0.010255,-0.010308,0.0284,1.035,35.47,2.24,0.0321,0.0945,1.136,0.0121,58.6,0.336,40.32,39.06,0.0439,0.651,0.0388,0.045,26.82,0
2017-02-16,TDOK,Finance,LSE,USA,BBB,8.1,1389,18.08,18.48,17.99,18.48,2673336,1086.8,0.017202,0.017056,0.01744,1.039,28.49,1.87,-0.0076,0.01,0.751,0.0075,44.8,-0.739,18.26,19.65,0.0401,-0.084,0.0477,0.008,24.58,0
2020-03-30,WPTX,Tech,LSE,UK,A,4.3,3787,121.83,128.82,121.71,126.92,6131402,2174.65,0.036019,0.035386,0.03505,1.343,11.67,3.41,0.1666,0.0671,2.909,0.0238,33.3,3.227,118.37,109.1,0.0196,-0.167,-0.0054,0.0049,13.3,0
2016-08-15,RQYL,Energie,NYSE,USA,BBB,8.2,170,26.24,26.29,25.97,25.98,3839121,114.15,-0.009956,-0.010006,0.02397,1.105,9.13,3.15,-0.0724,0.0347,1.349,0.0019,52.1,-3.818,25.55,23.93,0.0584,-0.384,0.0438,0.0212,13.54,0
2017-11-09,HFLL,Sante,LSE,USA,B,19.8,1710,42.54,43.57,42.15,43.49,541473,1444.48,0.02159,0.02136,0.01459,0.66,25.15,4.64,0.1741,0.0327,2.069,0.0119,46.4,0.611,44.71,44.16,0.0869,0.083,0.0274,0.0176,19.36,0
2022-03-17,HWEH,Industrie,LSE,Japon,BBB,26.4,109,47.89,48.29,46.57,47.57,1322172,79.44,-0.003966,-0.003974,0.02058,1.01,25.19,0.6,0.1262,0.0481,0.063,0.0476,71.1,0.851,48.99,40.69,0.0395,-0.27,0.045,0.0442,23.45,0
2021-03-04,ZPEP,Energie,NYSE,USA,A,18.3,2341,44.49,44.86,42.46,42.52,5383409,4069.05,-0.041666,-0.042559,0.01912,1.071,16.28,2.53,0.1219,0.0854,1.545,0.0011,43.9,-0.593,39.87,49.47,0.0597,-0.176,0.0178,0.0254,25.33,0
2018-10-15,OPAK,Tech,NYSE,USA,A,12.2,2641,22.28,22.43,21.76,22.05,312282,1483.19,-0.000261,-0.000261,0.04009,1.511,23.26,2.56,0.0889,0.0991,1.781,0.0151,64.0,-0.982,22.99,20.4,0.0364,-0.67,0.002,0.0488,30.4,0
2020-10-04,MWZT,Finance,EURONEXT,USA,BB,12.7,1594,35.81,37.36,35.08,37.04,919585,1620.44,0.038491,0.037769,0.02465,1.382,24.42,5.57,0.0874,0.0575,0.388,0.0255,37.9,-1.331,35.54,38.81,0.075,0.031,0.0057,0.0164,30.87,0
2015-01-13,CPYH,Consommation,NYSE,Japon,A,31.8,546,96.03,96.4,95.68,95.93,1245854,493.73,-0.003774,-0.003782,0.01525,0.806,16.23,4.14,0.1419,0.0648,1.44,0.0074,33.6,-3.247,104.73,109.44,0.0347,-0.348,0.0223,0.0244,21.21,0
2015-10-30,SFBT,Sante,NYSE,USA,BB,27.8,2411,138.83,140.96,138.73,139.55,369577,2434.52,0.000823,0.000822,0.01328,1.013,22.35,2.9,0.1209,0.1002,3.512,0.0027,91.8,1.589,150.66,129.28,0.0151,0.074,0.0422,0.0419,14.9,0
2015-10-22,WIUM,Consommation,EURONEXT,UK,A,20.0,99,14.25,14.25,13.85,13.97,479511,126.93,-0.014685,-0.014794,0.01713,0.732,41.45,3.58,0.2249,0.0982,1.074,0.006,48.2,0.811,14.18,13.83,0.0765,-0.842,0.0432,0.0407,13.1,0
2020-12-21,TYVX,Energie,EURONEXT,Chine,BB,25.4,22000,162.73,167.73,159.41,167.45,82581,22367.33,0.017988,0.017828,0.00386,1.083,14.02,2.26,0.1131,0.0233,0.989,0.0245,63.2,-1.017,167.87,160.8,0.0583,0.959,0.0084,0.0162,21.61,0
2015-10-25,BJLW,Tech,NYSE,USA,BB,16.2,819,29.79,30.54,29.57,30.33,501849,1632.47,0.020673,0.020462,0.00864,1.213,21.35,4.35,-0.0056,0.1435,0.8,0.0387,64.6,3.789,30.0,31.3,0.0318,0.222,0.0449,0.0473,23.08,0
2023-09-10,JILV,Industrie,NYSE,Canada,BB,17.6,13849,31.06,32.14,30.74,32.03,5671512,11427.82,0.030201,0.029754,0.00902,0.807,25.23,4.68,0.1546,0.0412,0.437,0.0032,52.2,-0.099,31.12,33.32,0.0366,0.593,0.0429,0.0094,15.49,0
2023-04-11,PAFO,Finance,NYSE,USA,B,17.3,735,26.98,27.08,26.51,26.66,6480980,1115.59,-0.006919,-0.006943,0.03153,1.204,13.71,3.3,0.1794,0.1624,0.334,0.0268,52.8,0.187,26.09,19.76,0.0366,-0.125,0.0487,0.0122,19.09,0
2016-10-19,IOLD,Tech,EURONEXT,USA,A,15.0,793,90.81,92.21,84.3,84.9,865211,914.09,-0.06479,-0.066984,0.04791,1.339,39.96,6.24,,0.1046,1.973,0.0491,57.0,2.59,84.12,82.19,0.0066,0.066,0.0474,0.013,10.58,0
2022-04-07,UQNR,Sante,NYSE,Chine,A,5.2,384,87.2,88.85,84.78,84.91,1384201,814.13,-0.027254,-0.027632,0.02858,0.766,19.62,6.02,-0.0066,-0.0648,2.348,0.0199,60.4,-4.145,85.04,86.19,0.0725,-0.268,0.0407,0.0429,12.44,0
2019-02-15,OLWM,Consommation,NYSE,France,A,3.5,2580,40.1,40.68,39.52,40.61,1046527,1176.16,0.007848,0.007817,0.02103,0.668,20.72,0.86,0.0875,0.0146,2.056,0.0344,62.2,-0.527,41.53,38.33,0.001,0.154,-0.0038,0.036,17.35,0
2019-04-24,WTPD,Energie,NASDAQ,Allemagne,A,21.8,33501,106.19,107.34,105.67,105.77,461165,33284.96,-0.010869,-0.010928,0.02992,0.93,29.62,1.74,0.1011,0.0728,1.296,0.0543,59.7,4.097,105.48,114.23,0.0238,-0.23,-0.0101,0.036,8.43,0
2019-03-30,WUXC,Sante,NYSE,UK,B,8.6,186,20.35,20.49,20.16,20.24,1006807,339.81,-0.00276,-0.002764,0.02315,0.675,36.72,1.4,0.1035,0.0512,1.936,0.0159,29.1,0.027,19.53,18.5,0.0622,-0.101,-0.0096,0.0403,12.08,0
2020-07-15,WEVS,Energie,EURONEXT,UK,CCC,22.6,4174,37.34,37.46,36.73,37.12,1970989,3889.08,0.001035,0.001035,0.02099,1.091,10.49,,-0.0709,0.0217,2.062,0.0443,86.2,-0.473,36.09,37.8,0.0626,-0.435,0.0006,0.0011,20.33,0
2023-09-20,BXEO,Consommation,NYSE,Canada,BBB,22.6,255,131.14,131.68,131.03,131.64,1842699,353.44,0.004244,0.004235,0.02074,0.812,9.1,0.83,0.1214,0.0353,1.268,0.0545,44.6,0.454,126.04,117.73,0.0183,-0.092,0.0415,0.0001,18.16,0
2021-01-14,LHTI,Consommation,NASDAQ,USA,AA,20.1,7586,61.48,62.71,61.43,62.65,2013347,8341.32,0.017042,0.016898,0.01872,0.58,18.91,7.27,0.1404,0.0163,0.435,0.0207,73.0,-1.008,64.92,54.7,0.0694,0.406,0.0104,0.0168,28.31,0
2023-10-07,ZXQM,Consommation,NYSE,Chine,BB,19.4,3497,59.7,59.89,59.03,59.42,1505935,3849.06,-0.003529,-0.003536,0.01928,0.842,,0.65,-0.0826,0.0757,3.367,0.0338,78.9,0.115,53.83,64.41,0.037,1.0,0.0384,0.0027,29.53,0
2023-03-01,MWZV,Tech,NYSE,USA,A,4.3,11415,205.65,212.99,203.0,212.52,2481171,7326.59,0.025084,0.024775,0.05257,1.135,26.85,1.69,0.1249,0.0279,1.925,0.0009,71.6,1.271,220.45,218.61,0.0166,-0.339,0.0461,0.0065,13.45,0
2017-12-22,PHEC,Energie,NASDAQ,Allemagne,B,24.9,94627,84.5,85.93,83.34,85.25,997940,67361.46,0.011606,0.011539,0.03358,1.347,25.46,3.32,0.1075,0.058,1.413,0.0298,24.0,4.253,80.69,93.74,0.04,-0.652,0.023,0.0147,12.23,0
2018-01-26,LRFO,Consommation,LSE,Allemagne,BBB,22.6,482,44.37,44.81,44.25,44.79,529406,440.84,0.011441,0.011376,0.0182,0.762,3.0,4.38,0.0128,0.0052,0.7,0.0292,81.1,0.085,43.15,38.28,0.0492,-0.002,0.0226,0.0223,26.15,0
2019-02-07,RVRP,Finance,NYSE,USA,BBB,9.3,486,14.99,15.26,14.65,14.71,552438,409.81,-0.0103,-0.010353,0.02143,1.004,24.85,1.23,0.0926,0.1277,1.316,0.0136,47.5,0.015,14.12,11.59,0.0238,1.0,-0.0031,0.0413,13.67,0
2022-09-24,ENQZ,Finance,NYSE,Allemagne,BB,7.4,1805,10.56,10.63,10.05,10.08,766526,2712.58,-0.047959,-0.049147,0.01337,1.131,25.58,3.26,0.1799,0.0626,0.652,0.003,46.0,-0.402,10.12,8.84,0.0346,0.073,0.0512,0.0274,29.12,0
2017-12-01,LYVA,Industrie,NASDAQ,USA,BBB,23.9,14963,97.76,100.95,95.77,100.5,752650,16466.75,0.025298,0.024983,0.02617,0.899,12.85,5.36,0.111,-0.061,0.342,0.0142,46.5,0.005,103.11,81.43,0.0634,-0.021,0.027,0.0234,9.46,0
